timestamp,occupancy,outdoor_temp,humidity,wind_speed,solar_radiation,hour,day_of_week,energy_consumption
2023-01-01 22:00:00,353,25.42118255592336,73.8998001273568,5.806334581175801,0.0,22,6,1443.6551919353828
2023-01-01 23:00:00,314,28.568543866501503,38.28343339567205,3.2953660568705128,268.9738172539384,23,6,1327.9073132748752
2023-01-02 00:00:00,9,26.77554540781268,61.91765957094284,8.190933446361218,118.08971975764123,0,0,667.5350727371687
2023-01-02 01:00:00,461,28.729173394803677,58.40642866853516,-0.4584483747153394,296.8056694127695,1,0,2128.8200772696846
2023-01-02 02:00:00,176,25.87222050595271,58.172333251979694,8.23837816811457,325.10053819830205,2,0,1067.199084431371
2023-01-02 03:00:00,291,24.411438429168907,38.45433604073654,4.737504523191936,290.4426174950042,3,0,1488.0367027542907
2023-01-02 04:00:00,473,29.00047201282149,47.79566597001418,4.340786047439633,200.98887343881339,4,0,2053.3797881689975
2023-01-02 05:00:00,265,21.81526972738429,46.83629913266522,2.699906329024376,231.25171067787088,5,0,1475.6378034788686
2023-01-02 06:00:00,303,20.16466867546801,47.94968171685889,6.222964680731136,67.09815757337353,6,0,1361.2553052428693
2023-01-02 07:00:00,310,19.26498934683829,58.78339815499473,5.660825814104459,57.84388511551009,7,0,1263.4751935993718
2023-01-02 08:00:00,71,19.825036157242803,63.90077933229403,4.206591264647098,293.04254822516447,8,0,1094.8345881312669
2023-01-02 09:00:00,308,19.771629056037753,43.0847195241333,5.6594078650701745,302.50157963042284,9,0,1498.6421060487464
2023-01-02 10:00:00,383,28.27487060072886,67.33317069112326,5.186751318036664,30.525100406116593,10,0,1711.081069415947
2023-01-02 11:00:00,384,26.653378397609952,53.07746960165113,4.440321451578077,77.03429302966933,11,0,1597.3375174013813
2023-01-02 12:00:00,118,21.689545349849357,54.60814896811489,2.6375698227659017,192.48591298746663,12,0,1545.7822332781268
2023-01-02 13:00:00,177,13.519338536962316,70.97544400803035,6.680945034636581,163.11210994366613,13,0,1260.995075156171
2023-01-02 14:00:00,219,24.483463190567598,61.95124673701565,5.568853982156955,102.10521490196139,14,0,1410.2558946588058
2023-01-02 15:00:00,372,25.813682757231316,56.91695862301157,6.855286079710891,4.375075201052027,15,0,1549.1352643184928
2023-01-02 16:00:00,98,27.30106747528302,55.8267164973993,1.218779997785039,208.95103686728552,16,0,1113.6723780906173
2023-01-02 17:00:00,219,31.434206613312334,78.64772063187259,6.296063600978803,0.0,17,0,1625.2705748762328
2023-01-02 18:00:00,268,23.75237779878476,59.547530886159294,0.1388311562525546,86.67057660857671,18,0,1296.9932276734346
2023-01-02 19:00:00,292,26.032522347970836,66.2098623843677,4.494456215179985,0.0,19,0,1570.969038456751
2023-01-02 20:00:00,453,14.38415557046069,64.89612997629541,5.335908048388601,233.94328375596433,20,0,1854.1212899283823
2023-01-02 21:00:00,235,24.653463006148293,78.83926550228539,7.377069831361389,307.5176141408892,21,0,1303.221994595662
2023-01-02 22:00:00,496,28.99091373856531,46.58805900318275,4.221094536965358,74.16953327801177,22,0,1819.6612050913154
2023-01-02 23:00:00,217,31.14347191242851,72.62372335641143,5.486175340116671,84.2212614619562,23,0,1480.4486573076358
2023-01-03 00:00:00,387,28.387894718563317,72.59655111840962,6.235456406572942,227.56326666395873,0,1,1908.141418308131
2023-01-03 01:00:00,434,24.963169441140977,79.25388411848468,2.906598872204342,122.96219646021747,1,1,1665.5808752627
2023-01-03 02:00:00,488,26.5410572468466,65.02817531753942,3.921466978272556,164.3973895828068,2,1,1612.5846387616953
2023-01-03 03:00:00,202,23.489392856052994,66.25641137276507,4.612487944021558,194.32635540299813,3,1,1320.4344759783924
2023-01-03 04:00:00,84,28.83763567691875,43.39098636293295,2.994336313976487,137.47547500992607,4,1,1016.8863005287695
2023-01-03 05:00:00,296,23.51320903417841,68.26454841533831,5.509633411523941,133.95500762476718,5,1,1388.2926074936493
2023-01-03 06:00:00,62,22.19565783891485,46.28856840587338,3.965354268595064,76.4963483515566,6,1,933.7973996319236
2023-01-03 07:00:00,489,20.947323628428276,56.54819520882188,6.762746702756577,437.8687812408067,7,1,2006.3208034932297
2023-01-03 08:00:00,240,22.50438971814627,50.61053330503799,5.207637733186396,185.87824418851176,8,1,1259.453084204584
2023-01-03 09:00:00,275,17.56815091811079,66.05560025698696,4.456375366992141,29.931626254311738,9,1,1194.6003505706612
2023-01-03 10:00:00,24,31.872678564363248,65.30921331524581,3.3080756618562575,106.7836486889409,10,1,1022.019049593597
2023-01-03 11:00:00,215,27.100847180977304,64.62253636933026,4.970795215164678,189.2233535588766,11,1,1803.9874781786314
2023-01-03 12:00:00,93,22.440169962011232,68.98772878817049,5.677411649527281,301.4871938464825,12,1,1225.7543595592576
2023-01-03 13:00:00,244,23.07771384649282,51.509145207834045,7.022541047192238,274.5342877416924,13,1,1283.4007696162666
2023-01-03 14:00:00,51,27.22940456046147,66.40494728670768,2.9693020795946485,195.01422350385238,14,1,1275.372988571874
2023-01-03 15:00:00,229,22.459807001514577,65.62852890797497,7.800733913102473,179.7012923586166,15,1,1319.0821578267962
2023-01-03 16:00:00,160,25.57637887549178,57.31852041202835,8.139986382717384,274.41065570414526,16,1,1076.5138575140384
2023-01-03 17:00:00,150,31.312661420550572,62.66680044158701,7.562268538757297,133.99218198652937,17,1,1524.0653508100925
2023-01-03 18:00:00,259,22.92426934677193,71.02071209931364,5.571213642366437,251.16203042935365,18,1,1392.1776072760445
2023-01-03 19:00:00,60,27.7497925502411,60.02071943959005,2.033640682677608,283.5998282382906,19,1,1134.7894864035695
2023-01-03 20:00:00,451,23.552799233549003,58.134713730778394,8.111478047058595,156.22331087240627,20,1,1555.5826470024244
2023-01-03 21:00:00,270,21.438258403348332,62.44095006310335,3.6649247632662885,349.7714353023438,21,1,1625.273015529962
2023-01-03 22:00:00,329,29.720405618728847,66.61088318518017,5.525696471046027,142.12003311323934,22,1,1709.6007691644097
2023-01-03 23:00:00,1,32.25206192320363,51.771443723616294,9.436705175946532,256.1701750403093,23,1,628.0097195615397
2023-01-04 00:00:00,286,25.71960203793779,50.74332492491272,10.66352314906954,88.70344436267334,0,2,1526.890543989992
2023-01-04 01:00:00,185,24.380745959861073,56.931295114784,9.156731338743647,127.02196585640624,1,2,1323.0357111049996
2023-01-04 02:00:00,401,23.432067348953026,58.4435981723294,4.8007781141086046,223.36071418833274,2,2,1729.3332930920883
2023-01-04 03:00:00,196,27.20549556115949,53.721461073335604,3.174979358037669,352.16139460321733,3,2,1039.3613827700733
2023-01-04 04:00:00,7,30.758311732898704,69.97650521347046,6.112197520525038,393.49745199422125,4,2,1422.7416788798946
2023-01-04 05:00:00,336,22.16716481053571,60.29154074473707,7.435888394645454,345.9313032613478,5,2,1385.4126043058513
2023-01-04 06:00:00,212,21.259601497198073,67.33254067009867,7.934628025007603,53.7483255911705,6,2,1394.8520755214022
2023-01-04 07:00:00,296,24.741151774317064,67.95628361882717,3.260547120764538,145.47365846659798,7,2,1277.7653468479311
2023-01-04 08:00:00,82,28.032901138709153,60.25291474088795,0.3090333000218557,104.48153417908692,8,2,887.4467841359157
2023-01-04 09:00:00,12,21.868000546265506,67.70591306579318,1.7009153917574609,221.30251903604295,9,2,1011.9357634834895
2023-01-04 10:00:00,16,24.867754358325428,61.92282623636051,5.833523221958446,135.3849537090673,10,2,981.5272391609291
2023-01-04 11:00:00,66,18.231257491322218,80.69152217892764,3.3562944920363282,128.30127263921213,11,2,1067.7538679591619
2023-01-04 12:00:00,28,15.654037750476334,59.322902257030435,5.220787177681587,119.23736843254805,12,2,478.72721397788445
2023-01-04 13:00:00,451,32.05396209088531,60.45072629307192,1.760099203989351,240.9190909127843,13,2,1842.2348535704853
2023-01-04 14:00:00,338,27.693995701796013,60.469939524857395,6.629918380365168,242.27667520956064,14,2,1687.5152386513987
2023-01-04 15:00:00,365,21.92855401415005,50.21642082834145,4.790625506477796,260.88383187332465,15,2,1414.0923852914173
2023-01-04 16:00:00,372,24.8068641590719,68.67773890827772,6.061912289939642,254.45352932822604,16,2,1636.0246880361228
2023-01-04 17:00:00,37,26.078492860983218,77.0232749381189,2.610155431721331,231.12702873861681,17,2,1217.9470945377402
2023-01-04 18:00:00,274,25.08876150002541,50.39441543408948,7.035264262500542,309.22631679252333,18,2,1444.2604778002342
2023-01-04 19:00:00,246,31.321761998045353,66.58880582616794,4.201724855546894,100.90323523977742,19,2,1750.2566573938147
2023-01-04 20:00:00,328,32.6915703981707,52.75792368024151,3.206720070074997,185.46428501176402,20,2,1888.6956786623005
2023-01-04 21:00:00,384,24.427459215487143,47.387483786991375,4.082053252882838,293.9189721124192,21,2,1473.0329553803247
2023-01-04 22:00:00,228,28.669752460443807,45.40445910744212,1.8642164705794846,89.77791437772325,22,2,1058.5802657286956
2023-01-04 23:00:00,342,24.9353362345825,65.92534459096245,3.6506978986780307,216.65806557106941,23,2,1769.9594269560027
2023-01-05 00:00:00,261,31.438668752383,66.53206789882142,3.364735607148318,166.03843776383675,0,3,1610.1153993335356
2023-01-05 01:00:00,376,23.982470093671253,45.47176836899373,7.961017936205594,87.51801438876971,1,3,1863.0677647505322
2023-01-05 02:00:00,89,24.791502781793927,51.37224614032679,6.045766173255174,187.58390205950644,2,3,1103.2557668172956
2023-01-05 03:00:00,16,27.526175633180436,44.15237385465724,5.7516567379664645,145.94936765224602,3,3,1050.4129822192779
2023-01-05 04:00:00,37,23.17207102437167,60.25369374436074,2.7788566215632566,161.5599288938254,4,3,1028.9143673292097
2023-01-05 05:00:00,252,20.553113895723367,56.86253858168765,4.4691540075040175,165.39794706672976,5,3,1550.4453166044184
2023-01-05 06:00:00,227,28.608443473419086,41.98659897875274,3.591885195248911,244.72912381151,6,3,1167.8251486863044
2023-01-05 07:00:00,21,18.254211371305956,59.499519967869354,5.627259800257713,272.00550987982155,7,3,1093.2691644110964
2023-01-05 08:00:00,127,27.029557959574127,50.963662876522676,2.5809214725739142,216.2773980008225,8,3,1058.1140131920617
2023-01-05 09:00:00,201,24.75778603652849,54.94808427695411,5.875027355020606,212.24468508491626,9,3,1172.1810690461637
2023-01-05 10:00:00,289,31.462956097510386,50.5610462801032,4.744726725468859,171.6847837188985,10,3,1606.5637995159457
2023-01-05 11:00:00,73,25.375673825932395,70.95664439240434,9.122012285362285,179.06083971988912,11,3,1032.6891024080537
2023-01-05 12:00:00,437,29.200442122573357,64.83343512442386,5.414523229462645,125.33061014598361,12,3,1908.1271705971037
2023-01-05 13:00:00,188,17.923827781647546,32.508939832297244,7.798446425309242,398.22718186931115,13,3,1036.5365840618304
2023-01-05 14:00:00,182,19.824397491321783,52.84693192234114,9.620912389443872,220.66002392453765,14,3,1467.1489367412403
2023-01-05 15:00:00,321,27.55820819340253,47.67294369072203,3.851453678760249,192.23895430924753,15,3,1556.3875786899116
2023-01-05 16:00:00,195,18.114982204309705,59.11810274202267,6.293936917809201,176.16310748005128,16,3,1071.8359382752367
2023-01-05 17:00:00,207,35.02510695010709,59.76281043086751,4.994093469600484,154.78898229769626,17,3,1601.3437701773871
2023-01-05 18:00:00,258,19.965091327789168,66.07853019984833,2.3591897094724446,471.750741006005,18,3,1167.0943686305216
2023-01-05 19:00:00,129,20.674178802711356,55.642785436692364,5.635822590550918,240.4250790986616,19,3,779.7859456003912
2023-01-05 20:00:00,33,24.54980912987964,54.841384681385065,3.457994593171024,245.53234150521502,20,3,857.0293890217533
2023-01-05 21:00:00,139,23.03892769946531,80.69547956827181,6.798635755381396,208.96216429502735,21,3,1286.417888868791
2023-01-05 22:00:00,131,26.388787784509304,48.80886735413189,3.40113450026663,202.0686483243606,22,3,1079.2380773694651
2023-01-05 23:00:00,474,23.975924181882846,45.53612415402057,4.170654888388547,219.18994970607582,23,3,1932.0515528699307
2023-01-06 00:00:00,250,34.31138462436339,58.889206031309584,6.224351586050007,266.74605481869384,0,4,1327.0590059617512
2023-01-06 01:00:00,42,37.75021616564062,64.43401740558375,2.7358739993793875,86.51835427932882,1,4,1004.3053395240471
2023-01-06 02:00:00,219,31.92238077906665,55.73567197199478,2.9334214944750805,235.4591818410375,2,4,1410.5968439364335
2023-01-06 03:00:00,455,22.385012550246806,56.18999993285802,7.249114634733139,217.32743848032248,3,4,1792.0507286086843
2023-01-06 04:00:00,166,23.584490059610214,46.358673527551275,2.517549952139142,321.7938095724736,4,4,1223.8534393486593
2023-01-06 05:00:00,139,18.353972584411185,59.530327087434955,4.041531009795605,81.82775695634534,5,4,1295.910000276874
2023-01-06 06:00:00,225,29.30830567757252,60.67090707602743,7.125734464058064,265.23756753149263,6,4,1320.0043751833223
2023-01-06 07:00:00,446,27.384965942811128,46.27288317154701,4.811852180413825,268.2759496608986,7,4,2208.931437094123
2023-01-06 08:00:00,101,30.767598334651716,73.53707540077173,5.8377526275555205,208.89581105690647,8,4,1332.74134209169
2023-01-06 09:00:00,262,27.34199393770651,51.9998543273894,5.758294872583404,77.021542070674,9,4,1601.7889092638043
2023-01-06 10:00:00,474,20.48577053441736,51.88641114768932,6.441776215173692,87.03018997577814,10,4,1748.1151607445083
2023-01-06 11:00:00,431,16.85934109734347,40.860821802741874,6.678344276215076,308.5914449086157,11,4,1514.7574326255335
2023-01-06 12:00:00,95,20.45471311965259,66.1867416384986,8.304452745074379,268.06480438589796,12,4,862.2251283150315
2023-01-06 13:00:00,292,20.138389929414927,54.72558937520284,6.808931157790501,199.49413123258498,13,4,1149.4271550365931
2023-01-06 14:00:00,395,24.032466831785534,58.48776698805776,2.8439591878291477,308.4376100689874,14,4,1515.0403294762193
2023-01-06 15:00:00,463,21.25954975257481,69.6133921016253,8.716296937788748,246.50134758477873,15,4,2029.7753261146768
2023-01-06 16:00:00,54,20.165603195157292,61.576188896610866,3.271701212582453,236.99724813476857,16,4,962.7149419715937
2023-01-06 17:00:00,286,14.51091452119774,78.5462495732505,6.498495759749235,151.15878403000917,17,4,1254.635018416476
2023-01-06 18:00:00,450,34.68551565301927,77.97145926301022,0.13808781735389974,215.84968188626917,18,4,2128.19679665493
2023-01-06 19:00:00,297,20.657207019828654,62.74190264960957,3.803735792872529,231.11832101722263,19,4,1463.6776530976733
2023-01-06 20:00:00,222,19.522028370083085,71.24458514906115,2.1302785647919777,244.45329445500906,20,4,1556.4247308807564
2023-01-06 21:00:00,439,23.517377311629986,59.228618351831585,6.933074592134096,208.67845888718367,21,4,1564.9233476809786
2023-01-06 22:00:00,66,28.864961022110222,65.52617903349869,5.8616064742459395,209.76566882250165,22,4,1056.5283324960596
2023-01-06 23:00:00,138,23.031459815345773,69.18395450526589,4.182531670258724,254.2201782811464,23,4,1142.6852154043172
2023-01-07 00:00:00,360,26.992487015139428,65.03926022312753,6.920470326213875,135.31118909206361,0,5,1558.246091732555
2023-01-07 01:00:00,416,28.066056527125774,61.94689190883982,5.820859183392559,0.0,1,5,1434.61902725937
2023-01-07 02:00:00,227,19.04505240709894,62.013683443069986,3.979981603236006,377.29874880123805,2,5,1520.6365872814788
2023-01-07 03:00:00,100,37.197163700419644,58.05992950480941,1.0595260726251796,202.41910832201117,3,5,1264.0243522251662
2023-01-07 04:00:00,493,28.569066069063076,61.77175395061736,4.752983071935224,281.50409779970863,4,5,2011.4547759783866
2023-01-07 05:00:00,465,16.22758077085808,65.84240710575664,2.6938534431300445,34.944922063701,5,5,1591.0471983041357
2023-01-07 06:00:00,404,31.33272566484447,56.352894653353616,6.027704550157596,202.0119981153022,6,5,1930.5672876006565
2023-01-07 07:00:00,266,20.875666503677408,59.728062115071346,2.5843028601461495,272.3993423244444,7,5,1610.6814268470991
2023-01-07 08:00:00,126,20.72484909383935,56.64911476300507,2.4016516196067634,80.16376756985697,8,5,881.5362181587141
2023-01-07 09:00:00,389,20.95572126953751,72.15888100725182,3.275638163036091,4.799093424216494,9,5,1605.9364783567128
2023-01-07 10:00:00,344,28.573645661665214,58.735072712315144,6.478290594692829,234.41913970102735,10,5,1929.4524242346863
2023-01-07 11:00:00,317,27.13944152721339,61.18593978894471,5.727735184923255,300.75615971854603,11,5,1296.2716764936645
2023-01-07 12:00:00,438,25.971378653737375,46.271062078909864,6.493726057795731,204.61545212883954,12,5,1763.7012746105743
2023-01-07 13:00:00,393,26.885549456532548,57.77007080745058,5.966323773985651,49.40286540015052,13,5,1719.185401397238
2023-01-07 14:00:00,474,32.172124627624264,36.08388828139975,0.9729772631088123,247.31552423512753,14,5,1984.2598211631328
2023-01-07 15:00:00,456,33.30695092566077,35.524796177716944,6.1747282260794885,288.49622165328503,15,5,2047.6748700496382
2023-01-07 16:00:00,43,28.308044102789246,56.70408296615648,5.893186342337556,120.37098951913762,16,5,1163.7592340522358
2023-01-07 17:00:00,127,23.465198129177605,55.411046628675784,9.338210769515719,181.9525488004295,17,5,1150.036789369524
2023-01-07 18:00:00,487,22.866526722602707,54.82504780681783,5.9717119947016375,183.075994740985,18,5,1811.033999710497
2023-01-07 19:00:00,125,22.251850014895066,77.75033767219952,3.542777184932853,346.8315861570625,19,5,845.7858540001456
2023-01-07 20:00:00,134,33.9185962859784,74.49999546181209,5.834862980283965,243.57719197324792,20,5,1511.8106852685628
2023-01-07 21:00:00,266,33.189209187188894,63.86886734907224,8.191507876888071,298.4795958249055,21,5,1629.9066541050477
2023-01-07 22:00:00,100,25.946948790787197,44.39380939519957,1.7090584799499156,187.91552819759713,22,5,1119.6290173124169
2023-01-07 23:00:00,431,25.311800304884418,63.57569955709947,8.907706690008217,197.2586777599804,23,5,1817.9112049759738
2023-01-08 00:00:00,223,17.619457365414828,67.56955750529468,2.054690510913704,58.704673369401206,0,6,1206.6343123487836
2023-01-08 01:00:00,89,31.073592483365985,62.6708260728588,5.586760515059762,235.73201594350635,1,6,947.905627441806
2023-01-08 02:00:00,321,28.171717672616744,66.23331825202965,-0.13259818978192595,145.62751955895268,2,6,1441.0145659962416
2023-01-08 03:00:00,127,31.42731695639796,59.7616645638046,4.636820580894753,198.57402109924135,3,6,911.7397802776846
2023-01-08 04:00:00,246,28.07285509801929,65.98649692954035,4.089175615824503,188.43947056306726,4,6,1955.1615947525522
2023-01-08 05:00:00,467,11.154983570075723,63.124195367557476,11.954870812799474,319.5413182853813,5,6,1456.7043243107382
2023-01-08 06:00:00,132,24.319545865554247,53.95598371953796,3.5108293123046694,177.90580467708924,6,6,928.6451795933922
2023-01-08 07:00:00,67,24.669884881254934,62.66452088380535,5.814057359641707,190.7290387694801,7,6,1057.4117535481867
2023-01-08 08:00:00,497,19.239030214351068,52.37349674875014,5.567785478497335,206.68615565185326,8,6,1555.0916539407422
2023-01-08 09:00:00,374,28.142206369568672,37.90770529566707,7.9001096533339314,154.09134339299058,9,6,1590.3926250530524
2023-01-08 10:00:00,374,31.024285228407393,67.03379859444236,2.754064936399236,254.78180482974295,10,6,1722.4744177876685
2023-01-08 11:00:00,356,22.224818012261327,59.78308985040981,2.122907810872668,282.0717582472638,11,6,1597.586019929657
2023-01-08 12:00:00,465,32.523882912365394,54.07458494304062,5.005658438721523,251.897292126059,12,6,1988.6796273912407
2023-01-08 13:00:00,86,25.865466903577946,68.50862489491905,1.2080225562489675,296.11729940015925,13,6,1253.838904911665
2023-01-08 14:00:00,462,25.983404822947257,56.68290267810671,7.481438455946512,154.67991789874566,14,6,1965.467219797676
2023-01-08 15:00:00,53,22.934983767862192,54.909893985996554,6.500832335989617,161.7450375271631,15,6,970.9878567487796
2023-01-08 16:00:00,85,28.656498639506204,64.97864345593707,3.288489654707927,270.56110522364014,16,6,1453.8366249121957
2023-01-08 17:00:00,447,30.41342358355236,46.337669888157315,4.8652424547102004,231.84105558184632,17,6,1996.417087115868
2023-01-08 18:00:00,312,28.383628812167988,72.08120680527625,7.303871515350469,121.21798158525797,18,6,1585.811131808991
2023-01-08 19:00:00,462,29.669360010125686,54.69431855523806,4.495728656773164,192.8891423317448,19,6,1839.2050502692155
2023-01-08 20:00:00,4,22.998623435986875,54.90904436767541,9.22129279486571,289.1895685202362,20,6,975.0978935471379
2023-01-08 21:00:00,488,26.194566581479865,63.79985240086304,5.943891636360673,201.0166753101607,21,6,1833.7542603214786
2023-01-08 22:00:00,183,21.471754083278736,76.87020254694747,5.879262533608106,218.64099594198896,22,6,1083.4192774243088
2023-01-08 23:00:00,422,17.467639254391017,66.76005426865409,9.078601022919802,325.26557560468757,23,6,1511.7410615398662
2023-01-09 00:00:00,340,18.99626222522837,50.0685893203216,3.3636122485418136,297.47554349510455,0,0,1415.4320876908841
2023-01-09 01:00:00,199,36.35876657864637,56.287015323223784,5.4042806816614695,284.95577344842604,1,0,1412.6289314082483
2023-01-09 02:00:00,79,24.55920802443847,78.1050782484503,5.011583155864543,64.21119766177253,2,0,941.0647077086023
2023-01-09 03:00:00,493,14.942289768557014,73.66880338320564,2.5070072883048877,100.29017796885073,3,0,2131.9298275790675
2023-01-09 04:00:00,73,25.191601967853607,57.9795651356783,4.660971933362021,226.13886199902922,4,0,1137.7314317270443
2023-01-09 05:00:00,197,22.544316268937198,61.594837869863895,4.4868152039221165,216.5250205644156,5,0,1009.4237236419666
2023-01-09 06:00:00,468,23.137190628508158,53.56224566308072,4.7075191803430325,266.5100085120996,6,0,1882.8511852110098
2023-01-09 07:00:00,219,13.428394390859076,57.31254516077005,3.752223903895246,445.3833325242207,7,0,1189.1524578566825
2023-01-09 08:00:00,330,24.663552786515297,49.56149592394707,3.7097381091051043,293.1526172096264,8,0,1439.518719385406
2023-01-09 09:00:00,184,25.47621495516408,64.23008293922005,5.4087496285437435,49.65300433915988,9,0,1134.0890081867585
2023-01-09 10:00:00,397,19.14763792926681,70.52266284733423,6.519548352578357,68.2278468420028,10,0,1466.6950844454234
2023-01-09 11:00:00,295,20.73649585718197,60.04253157745779,6.330705359340522,270.62470306806597,11,0,1444.7170936909497
2023-01-09 12:00:00,42,23.931516428753092,76.07037807158164,3.4128822945844757,141.7487361366644,12,0,1133.8503814141527
2023-01-09 13:00:00,300,29.26174746635098,66.63961635867446,5.736523120679318,121.95745429586641,13,0,1525.127276276893
2023-01-09 14:00:00,387,26.342557935231454,63.207618554465775,3.631858715557325,111.51136394644084,14,0,1704.794055794388
2023-01-09 15:00:00,8,26.207904673237362,51.81427042904727,4.010228706346051,271.0052435641537,15,0,947.5285340236284
2023-01-09 16:00:00,360,23.91320949618231,64.67010756743133,6.853144041208382,197.9295027349856,16,0,1680.2286996610983
2023-01-09 17:00:00,156,24.319680856913802,72.26620609306116,2.475567692562853,270.83623424045106,17,0,1160.03627285093
2023-01-09 18:00:00,19,25.80325232898609,58.237969935266065,4.754112328983586,371.457259359662,18,0,1197.983413598026
2023-01-09 19:00:00,435,28.75082951295255,66.61440867690808,8.571130323724262,259.4916199371128,19,0,1887.4894339686161
2023-01-09 20:00:00,452,23.578662819889594,66.45406257768543,5.777956466896969,306.0618420481071,20,0,1697.3781914106876
2023-01-09 21:00:00,165,20.161690306250556,79.16420774078821,3.773825373517999,246.529816995749,21,0,1361.0497877196656
2023-01-09 22:00:00,90,27.74329168356034,50.4432961807154,4.819208528883241,368.3749635800639,22,0,1246.0527245747433
2023-01-09 23:00:00,417,22.5877071822367,51.22362792602145,6.764322445371085,155.2334554384364,23,0,2014.2725298139724
2023-01-10 00:00:00,77,28.735062365014436,49.10656991291448,3.9209938426279978,113.94629560049312,0,1,1174.3068910665838
2023-01-10 01:00:00,421,26.413083008234892,67.13856603900808,3.001428712389121,463.19674474910954,1,1,1736.293966564886
2023-01-10 02:00:00,38,36.90052457497863,56.148064394940086,4.443677078622571,175.30263422797756,2,1,1003.3724714663786
2023-01-10 03:00:00,422,24.39427185349662,64.02945755599399,7.718073732546939,428.3208399680616,3,1,1771.2210623289614
2023-01-10 04:00:00,324,27.502547467787892,35.878860021951375,6.9908201890261505,102.52672458088216,4,1,1499.8367267265069
2023-01-10 05:00:00,102,23.51683403283605,75.13849287845575,4.32264839109003,338.1901662535158,5,1,1129.3661344550721
2023-01-10 06:00:00,255,25.12388962325732,74.26081442743198,2.2959582467661153,162.0939000654509,6,1,1378.2527996670117
2023-01-10 07:00:00,362,23.049905078634097,81.6273258917261,-0.2911905966615542,197.29347381642722,7,1,1595.477753022212
2023-01-10 08:00:00,66,20.40913545416162,56.44483684783465,-0.9458574740751811,330.19787517781003,8,1,883.445465467009
2023-01-10 09:00:00,101,22.268532922995853,51.59256478433613,5.068532422632409,373.2319067250057,9,1,1018.8048889862455
2023-01-10 10:00:00,441,22.464755953005504,46.78047128446265,5.6182438495117175,263.8231595970556,10,1,1581.6490145660139
2023-01-10 11:00:00,463,31.959792046415266,71.71716994643903,4.583754475133638,19.896105029953958,11,1,1991.7549815635498
2023-01-10 12:00:00,38,25.687325076812463,51.93264928126655,4.095400055617132,251.55245773205533,12,1,1309.4609140598848
2023-01-10 13:00:00,405,24.556714071445068,50.713324375460836,4.52610308631783,397.45016163447235,13,1,1654.4005073218934
2023-01-10 14:00:00,464,26.47534428768332,64.05108337349981,2.543342754518505,338.5106902304411,14,1,1938.4654215701757
2023-01-10 15:00:00,364,29.736502787130064,58.6247819121402,5.939007512865736,150.5285126441317,15,1,1651.3641390597527
